text,humor
Markets back on the rack:  ,False
Oil rises further above $30 on hopes of deal to tackle glut:  ,False
Apple set for slowest ever iPhone sales growth:  ,False
Washington slowly revives from deadly blizzard as transit resumes ,False
"J&amp,J sales fall on strong dollar ",False
"China rout, oil gloom deepen losses in Asian shares:  ",False
Obama bans solitary confinement for juveniles in federal prisons ,False
 Treasury says Andrew Bailey to become new chief executive of Financial Conduct Authority,False
"Probe clears Malaysian PM Najib, says $681 million transfer a Saudi gift  ",False
China shares tumble to 14-month lows as oil slips back  ,False
"Experience v. Judgment: Clinton, Sanders vie for pivotal Iowa vote ",False
Oil extends slide to retest $30 as Iraq pumps more crude  ,False
"Women earning less than men 'is nothing but old-fashioned sexism,' Sanders at Town Hall  ",False
Anti-abortion activists indicted over Planned Parenthood covert videos:  ,False
Gold’s prospects are looking dull ,False
Short-seller Carson Block is launching a hedge fund:  ,False
"Top Twitter executives to leave company, CEO Dorsey tweets ",False
"Sprint slashes 2,500 jobs to cut costs ",False
"Planned Parenthood cleared by Texas jury over videos, activists indicted ",False
Wall Street resumes 2016 slide as energy stocks tumble:  ,False
Is Obama giving Hillary a nod? More here:  ,False
Ex-drug CEO Shkreli gets the green light to appear before Congress:  ,False
 Insurance broker Acrisure explores $2 billion sale - sources ,False
 U.S. judge rules Martin Shkreli can travel to Washington D.C. to testify to congressional panel on drug pricing,False
President Obama boosts Clinton's pitch to Democratic voters ,False
Insight: Market rout could blow Fed off course if consumers blink:  ,False
Prosecutors to open case against N.Y. police officer who shot black man:  ,False
UK parliamentary committee to invite Google to testify about a back tax deal:   ,False
Top Twitter executives to leave company:  ,False
Twitter management departures unnerve investors:  ,False
U.S. East Coast struggles to return to normal after blizzard ,False
Indexes set to open lower as oil prices slip:  ,False
Source says Siemens to buy CD-adapco for close to $1 billion:  ,False
"New York rebounds, Washington shuts down following blizzard:  ",False
Obama: Sanders has 'luxury' of being long shot in Democratic race ,False
Johnson Controls to merge with Tyco ,False
Stocks dragged lower as oil tumbles 4 percent:  ,False
" Cameron’s spokeswoman describes IS video as ‘propaganda’, says clear that IS in decline and in retreat",False
Scandal prompts Adidas to cut short IAAF sponsor deal: BBC ,False
"Denver defense, Manning beat Pats off to Super Bowl  ",False
Siemens to buy CD-adapco for close to $1 billion: source  ,False
China shares edge higher as oil holds gains  ,False
Manning and Bronco defense beat Pats for trip to Super Bowl ,False
Asia stocks edge up after Wall Street gains on crude surge ,False
"Darling of Davos, Lagarde has second IMF term sewn up ",False
Manhunt underway for prisoners who escaped from California jail ,False
"After sanctions, Iranian and foreign firms await the good times ",False
Bloomberg's possible entry into 2016 race gets mixed reception ,False
Turkish air flight from Texas diverted to Ireland after bomb threat: CNN ,False
"Major earthquake hits south Alaska, tremors felt in Anchorage ",False
"Massive blizzard paralyzes New York and Washington, 19 dead  ",False
Factbox - Five worst snowstorms in New York City history  ,False
Global insurers plot cautious course to Iran ,False
Sharapova serve fires up in time for Serena  ,False
Cavs legs can't carry Lue's vision  ,False
Confident Trump says could 'shoot somebody' and not lose voters  ,False
Regulators approve health study on huge California gas leak ,False
"More than 4,400 U.S. flights were canceled, including virtually all travel into New York City airports",False
Confident Trump says could 'shoot people' and not lose voters ,False
"United Airlines sees ""very limited operations"" at New York area airports Sunday afternoon",False
"United Airlines will not operate out of DC this weekend, service to gradually resume Monday ",False
New York at a standstill  ,False
"National Weather Service snow totals for DC:
National Zoo: 16 in
Georgetown: 14 in
Capitol: 16 in ",False
"Flooding and winds could be worse than Hurricane Sandy: Wildwood, NJ's emergency management coordinator, reports Mary Wisniewski",False
Fire on the Jersey shore during the snowstorm ,False
"A wedding in a snow storm is good luck, right? ",False
"""We'll get through this storm"": NJ Governor Christie  ",False
NYC bridges and tunnels to close due to snow  ,False
"From Washington to Long Island, the blizzard beats down the East Coast ",False
Blizzard pounds the East Coast ,False
U.S. says prepared for military solution against Islamic State in Syria ,False
Michael Bloomberg may launch independent U.S. presidential bid: report ,False
Snow blankets Washington D.C. in potentially record-setting storm  ,False
Iran's oil minister says OPEC's emergency meeting may hurt market  ,False
VW China Chief: 'volume isn't everything' in contest with GM ,False
"Amid mounting bills, farmers forced to sell grain at low prices  ",False
Court quashes obstruction charges against Ex-Penn State officials in Sandusky scandal  ,False
"Jeff Bezos' space company successfully re-flies, lands rocket  ",False
Oil's whiplash above $30: dead cat bounce or double-bottom base?  ,False
Police shooting shuts down Las Vegas Strip ,False
"Viacom cuts Redstone pay due to reduced responsibilities, CEO pay rises  ",False
Trump in lead at 40.6 percent  ,False
"Five dead, two hurt in worst Canada school shooting in decades:  ",False
California lethal injection plan spurs capital punishment fight ,False
 AIG to pursue spin-off of mortgage insurance unit:  ,False
" Five people killed in Canada school shooting, two more in critical condition: PM Trudeau",False
" FTC probes Turing over drug prices, Shkreli's lawyer says:  ",False
Michigan restores some powers to Flint mayor amid water crisis ,False
"Candidate Trump retweets 'White Genocide' account, drawing outrage:  ",False
"Film Academy pledges to double membership of women, minorities by 2020 ",False
"Investors look to Fed, earnings for direction next week ",False
 Oscar organizers pledge to double membership of women and minorities in film academy by 2020,False
Monster winter storm bears down on Washington D.C. area,False
Oscar nominee Rampling calls awards boycott racist toward whites ,False
White House turns to Pentagon in major background checks overhaul ,False
Democrats to demand restructuring mechanism for Puerto Rico: letter ,False
U.S. strips five Russian honorary consuls of credentials ,False
 California gas leak spotlights shoddy regulation of aging storage wells:  ,False
"Storm dumps snow on Arkansas, expanding on way to Washington, D.C",False
"Forget the glut, oil enters irrational territory:  ",False
"At least 42 migrants, including 17 children, drown when boats capsize off Greek islands: coastguard ",False
A massive snowstorm is poised to wallop the U.S. East Coast. Find out more:  ,False
Leaky lifeboat: Weak U.S. corporate profits offer no rescue to sinking stocks  ,False
Oil rises 5 percent to above $30 as cold weather pushes demand  ,False
"China shares retreat, shrug off global stimulus hopes  ",False
"Asia stocks rise as ECB soothes nervous markets, oil extends bounce  ",False
Starbucks stock slips after profit forecast misses Street estimates  ,False
EPA official resigns over Flint water crisis  ,False
Yahoo to decide next strategic steps after quarterly earnings: sources  ,False
China shares try to rally on global stimulus hopes ,False
China's vice president says no plan to devalue yuan: Bloomberg ,False
U.S. appeals court declines to block Obama carbon emissions plan:  ,False
NYC Marathon organizers are sued over lottery to enter race:  ,False
U.S. East Coast girds for up to 2-1/2 feet of snow:  ,False
Former Oklahoma policeman sentenced to 263 years for raping four women:  ,False
Wall Street staged a modest rally as oil prices recorded their biggest gain this year:  ,False
" Wall Street trims gains: Dow Jones, S&amp,P 500 close in the green",False
Michigan governor called to congressional hearing on Flint water crisis ,False
"Will Smith shuns Oscars in diversity protest, Ruffalo to attend ",False
Ranks of U.S. centenarians growing rapidly: report ,False
Should the Pakistan teachers have shot back?  ,False
U.S. Mid-Atlantic braces for storm that may dump two feet of snow ,False
Oil industry turns to women in hour of need,False
Wall Street flat at open:  ,False
"Goldman-run funds most popular with Republican candidates, disclosures show ",False
Asia stocks skid as crude fails to sustain bounce ,False
"U.S. stocks set for a comeback, or another blow?  ",False
Oil prices dip again as oversupply weighs on market  ,False
GM ignition-switch plaintiff retains criminal attorney mid-trial  ,False
Kinder Morgan swings to loss on $1.15 billion charge  ,False
Oil prices stabilise but market sentiment remains bearish  ,False
U.S. crude oil prices stabilize but market sentiment remains bearish ,False
Texas executes inmate convicted of murdering female impersonator: official ,False
The Exchange: Garry Kasparov forecasts bloody regime change in Russia.,False
U.S. congressional committee subpoenas ex-drug CEO Shkreli:  ,False
"S&amp,P 500 touches lowest level in nearly two years -  ",False
"Viacom cut pay for Redstone, CEO Dauman in 2015 ",False
"Leonardo DiCaprio's award ""for his leadership in tackling the climate crisis"" at Davos",False
Man facing N.J. terrorism charges cited Islamic State: prosecutors ,False
"Looking beyond the current market mayhem, find out what leaders at Davos have to say  ",False
Cash probably won't exist in a decade according to this leader at Davos ,False
"U.S. agencies say 2015 was the hottest year ever by the widest margin on record: 
",False
 President Obama pledges support to Flint mayor over water disaster,False
Obama does victory lap for car industry that looks different from what he hoped ,False
Biden urges U.S. business in Davos to lean on anti-gay states:  ,False
'Affluenza' teen to drop fight against Mexico deportation: source ,False
Oil plumbs new lows below $27 in unrelenting rout ,False
Netflix swept up in market rout despite strong subscriber signups ,False
"Political fallout from Flint, Michigan, water crisis spreads ",False
Researchers find possible ninth planet beyond Neptune ,False
News conference at the U.S. Conference of Mayors interrupted by silent protester:  ,False
" U.S. stock indexes extend losses, Dow Jones falls more than 400 points",False
 Freed Washington Post journalist Jason Rezaian makes his first media appearance.  ,False
Suicide bombing in Afghan capital kills four people ,False
President Obama faces immigration hurdles even if he wins at high court:  ,False
" Billionaire green activist Steyer says not ready to back Clinton, open to Sanders  ",False
Want to know what's going on in Davos? Our live coverage of WEF16 is here:  ,False
" Billionaire activist Steyer says not yet ready to back Clinton, open to Sanders.  ",False
Oil below $30 fans wipeout fears among U.S. shale survival artists ,False
Groups want U.S. to adopt strong broadband privacy rules ,False
Former U.S. VP candidate Palin endorses Trump with a 'hallelujah' ,False
Pakistan Taliban kill at least 19 as they storm university ,False
Insight: Electric vehicle sales fall far short of Obama goal ,False
"China shares slip as oil slides, outweighing stimulus hopes ",False
"Amidst drop in oil prices, U.S. Navy deploys 'Great Green Fleet'  ",False
"Oil falls 2-3 percent on surplus worries, as U.S. drops toward $27  ",False
Balance of Asia-Pacific military power shifting against U.S.: report  ,False
Asia stocks hit four-year trough as oil spirals lower  ,False
"China shares fall as oil slides, outweighing stimulus hopes  ",False
 KPMG withdraws audit opinions on CFTC over accounting error - documents  ,False
"Oil prices fall further on glut worries, U.S. crude slumps below $28  ",False
EPA says it acted too slowly on Flint water crisis:  ,False
Ex-drug CEO Shkreli plans to replace lawyers:  ,False
IMF cuts global growth forecast as China slows ,False
CDC issues guidelines for pregnant women during Zika outbreak:  ,False
Netflix shares rise after company adds more subscribers than expected:  $NFLX ,False
EPA says response to Flint water crisis too slow ,False
Wall Street sheds some of its early gains as U.S. crude prices fall:  ,False
Confidence among CEOs sags as China's slowdown spooks Davos 2016:   ,False
Biden pledges faster U.S. approval for cancer drug cocktails at Davos 2016 :  ,False
Texas AG says daily fantasy sports operators not legal in state ,False
Immigration showdown slated at Supreme Court:  ,False
U.S. top court agrees to review Obama immigration action:  ,False
Emerging markets as chilly as the Davos mountains:  ,False
U.S. Supreme Court agrees to hear President Obama's bid to resurrect his immigration plan:  ,False
Shooting and bomb threats at nine schools in New Jersey: NBC,False
 Reports of bomb threats at nine schools in New Jersey - NBC,False
Levinson's family 'desperate for answers' from White House ,False
Children on Syrian refugee route could freeze to death: U.N. ,False
Afghan forces fighting to hold off Taliban in three Helmand districts ,False
Fire hits renovated Paris Ritz weeks before reopening ,False
"Iran's Khamenei welcomes sanctions lift, warns of U.S. 'deceit' ",False
"China's growth hits quarter-century low, raising hopes of more stimulus ",False
"Fighting between Syrian army, Islamic State kills scores: monitoring group ",False
The Eagles guitarist Glenn Frey dead at 67  ,False
"China economic growth weakest in years, shares take heart on stimulus hopes  ",False
" Goldman Sachs inks joint Mexico energy, infrastructure deal - source ",False
"Oil stabilizes on strong China demand data, but looming Iran exports still weigh on market  ",False
China Q4 growth weakest since 2009 as policy misstep fears grow  ,False
 FIFA's Blatter is still being paid his salary despite ban from world soccer  ,False
"China fourth-quarter growth slows to 6.8 percent, weakest since 2009 ",False
"Glenn Frey, founding member of rock band the Eagles, dead at 67 ",False
"Glenn Frey, founding member of rock band The Eagles, dead at age 67: publicist",False
Jail to jihad: Indonesian prisons a breeding ground for militancy ,False
China seen posting slowest economic growth in 25 years as policy risks grow ,False
British lawmakers debate banning Trump after Muslim comments ,False
U.S. military says captured soldiers were held at gunpoint:  ,False
"Spike Lee, Pinkett Smith boycott Oscars over all-white acting nominees ",False
"Banks drag on Europe, oil falls after Iran sanctions lifted:  ",False
"Iran boosts oil output, foreign firms eager for deals ",False
Europe's 'last chance',False
Amec Foster Wheeler says CEO Brikho steps down:  ,False
Trump: UK lawmakers' debate an 'absurd waste of time':  ,False
Tennis authorities reject allegations that there's been a failure to deal with match-fixing:  ,False
"U.S. prisoners leave Iran, arrive in Germany, as Obama hails win for diplomacy:  ",False
Attempted rebound in European stocks quickly fizzles:  ,False
"Oil prices rise, recovering from a 2003 low:  ",False
Islamic State presses attack on government-held area in eastern Syria ,False
Djokovic admits indirect fixing approach:  ,False
U.S. sailors held captive by Iran were held at gunpoint: U.S. military ,False
Bernie Sanders goes on the offensive against front-runner Clinton:  ,False
"Saudi Arabia alarmed, in private, at Iran's sanctions relief ",False
Islamic State battle turns Iraq's Ramadi into ghost town ,False
Jason Rezaian and other U.S. prisoners arrive in Germany after Iran prisoner swap:  ,False
"As leaders gather, Oxfam suggests global inequality is at levels not seen in over a century:  ",False
Volkswagen faces shareholder claims over emissions scandal ,False
Apple European headquarters evacuated over security alert ,False
Tennis racket? Match-fixing allegations hit the game as the Australian Open begins:  ,False
Worried about sub-$20 crude? Some sellers are already there ,False
"Five starve, dozens more at risk, in Syria's besieged Madaya: U.N. ",False
"End of Europe? Berlin, Brussels' shock tactic on migrants ",False
Several wounded in Turkey as mortar shell strikes a school near Syria border: ,False
Iraqi police confirm three U.S. citizens missing in Baghdad: ,False
Bomb kills five soldiers in western Pakistan ,False
"World tennis hit by match-fixing reports, authorities back integrity unit  ",False
"Iran's Rouhani to visit Italy, France next week, first Europe trip after sanctions lifted ",False
Asian shares drop to 2011 levels as oil slump intensifies  ,False
"As Xi heads into Middle East feud, China says aims for balance  ",False
Oil slides to lowest since 2003 as Iran sanctions lifted  ,False
Sanders releases universal healthcare plan before Democratic debate  ,False
Thailand's ousted Shinawatra clan defies junta with publicity drive  ,False
Clinton goes on offense against Sanders at Democratic Debate:  ,False
Asian shares skid to 2011 levels as oil slump intensifies  ,False
Documents show match-fixing at top level of world tennis,False
 Democrats face off in last debate before Iowa caucuses.  ,False
Follow our live blog of the Democratic presidential debate.,False
Documents show match-fixing at top level of world tennis: BBC/BuzzFeed ,False
Asian shares near 2011 low as oil woes deepen ,False
U.S. and EU firms warn of 'enormous' consequences if data pact talks fail ,False
"Pope visits Rome synagogue, condemns violence in name of religion ",False
"Car bomb in Yemeni port city kills four, injures others: witnesses ",False
Many 'lost' voters say they have found their candidate in Trump ,False
New York police say assailants chanted 'ISIS' while beating man ,False
The story behind this photo of one very eager Trump supporter:  ,False
"Two killed, several injured in Florida storms ",False
"Israel licks wounds as Iran sanctions end, looks to future U.S. aid ",False
UK opposition leader invites Trump to visit London mosque ,False
Arkansas governor wants Civil War icon separated from MLK holiday ,False
Islamic State militants kidnap 400 civilians from Syria's Deir al-Zor city: monitor ,False
Jakarta attack highlights jostle to lead Islamic State in Southeast Asia  ,False
Marine Corps lists identities of 12 missing in Hawaii chopper collision  ,False
Rouhani hails 'golden page' in Iran's history as sanctions lifted ,False
"South China Sea? For Beijing, Taiwan is the No. 1 security issue  ",False
"Taiwan opposition wins presidency, China warns against independence move  ",False
Suicide bomber kills nine people in eastern Afghanistan: officials ,False
Tightening Clinton-Sanders battle raises stakes for Democratic debate  ,False
"Six Canadians killed in Burkina Faso attack, PM Trudeau says  ",False
Banks give back China investment quotas as clients bypass the middlemen  ,False
"Growing feud: Trump, Cruz escalate attacks on each other  ",False
Jakarta attack highlights jostle to lead Islamic State in SE Asia ,False
Obama declares emergency in Michigan over bad water - White House ,False
Islamic State kills dozens in Syria's Deir al-Zor city ,False
Bond King musical chairs: Gundlach replaces Gross on Barron's Roundtable ,False
Merkel ally threatens legal action over refugee policy ,False
" In negotiating to free Americans in Iran, U.S. blinked on new sanctions ",False
"FBI captures alleged 'Scream Robber', a Top 10 Most Wanted fugitive ",False
Iran releases four Iranian-U.S. dual nationals in prisoner swap ,False
"For better or worse, Bill Clinton not a big factor among U.S. voters - poll ",False
Obama unveils wage insurance plan to spur job seekers ,False
Offensive against Islamic State in Mosul unlikely in 2016: Iraqi Kurdish deputy PM  ,False
"China's economy grew by around 7 percent in 2015, services made up half of GDP: Premier ",False
Zarif says sanctions on Iran will be lifted today  ,False
At least 20 dead in siege by suspected Islamists at Burkina Faso hotel  ,False
Zarif says sanctions on Iran will be lifted today: ISNA ,False
Indonesia blocks radical websites after deadly militant attack in capital  ,False
China ties on the line as Taiwan votes for new president  ,False
"Oil plummets to $29 per barrel, dragging world stocks lower  ",False
"U.S. issues travel alert over Zika virus in Latin America, Caribbean  ",False
California residents vent frustrations over state's biggest gas leak ,False
Singer Celine Dion's brother near death: newspaper  ,False
U.S. judge rejects bid for new trial for Boston Marathon bomber  ,False
High waves hamper search for Marines missing in Hawaii helicopter crash ,False
Wal-Mart merges tech teams in online push  ,False
Lead developer quits bitcoin saying it 'has failed'  ,False
" One person killed as gunshots resume at Burkina hotel, medical personnel taking wounded away from scene",False
People killed in Burkina hotel attack: foreign minister  ,False
Security forces in Burkina Faso are battling suspected Islamist fighters holding hostages in a hotel in the capital: ,False
Syria tells U.N.: No one cares more about our people than us ,False
Suspected Islamist gunmen hold hostages at hotel in Burkina capital ,False
" Telefonica eyes AT&amp,T's $10 billion Latin American TV assets - sources ",False
 Al Qaeda of Islamic Maghreb says it is responsible for Burkina Faso hotel attack: SITE Intelligence Group,False
 U.S. District judge rejects bid for new trial for convicted Boston Marathon bomber Dzhokhar Tsarnaev,False
House opens inquiry into whether government doing enough to protect drug-dependent babies:   ,False
"North Korea says peace treaty, halt to exercises, would end nuclear tests ",False
"After @specialreports investigation, House looks into deaths of drug-dependent newborns:  ",False
Martin Luther King pictured in Air Force base shooting event flier ,False
House opens inquiry into deaths of drug-dependent newborns ,False
"Wall Street hammered, S&amp,P 500 hits lowest since Oct 2014 ",False
"U.S. halts new coal leases on federal land, first review in decades ",False
Sex toys and glitter not what Oreogon protesters expected -- but that's what they got:  ,False
"Sean Penn says Mexico is trying to put him in the crosshairs of ""El Chapo's"" cartel:  ",False
Investigation faults U.S. Army lab's leaders over mistaken anthrax shipments ,False
Spacewalk suspended after possible leak in U.S. astronaut's helmet ,False
White House reviewing Pentagon report on closing Guantanamo prison ,False
"Indonesian police kill one suspected militant, arrested two more after Jakarta attack:  ",False
U.S. military discloses civilian casualties in Islamic State fight:  ,False
Tennessee couple claiming winning Powerball ticket appear on TODAYshow:  ,False
Israeli troops kill two Palestinians in Gaza stone-throwing clash ,False
"Take a whirlwind tour of the highlights in Motor City.
",False
"Iran oil headed for India, Europe, with sanctions lifting: ",False
GE to sell appliances business to China's Haier for $5.4 billion:  ,False
"Tattoos, faith and caste. Meet the Ramnamis with full body tattoos: 
",False
"U.S. retail sales, industrial output data point to softer growth ",False
Nasdaq at its lowest since August:  ,False
Sean Penn shares 'regret' about El Chapo article in CBS interview ,False
French identify another Paris attacker via DNA from body parts:  ,False
" S&amp,P 500, Dow and Nasdaq futures fall over 2 percent",False
Tennessee couple claim winning ticket for U.S. Powerball jackpot: NBC ,False
World stocks set for a third straight week of losses:  ,False
Chinese official expresses concern over missing Hong Kong bookseller ,False
LIVE NOW: Tim Peake and Tim Kopra are preparing to leave the ISS for a spacewalk:  ,False
" S&amp,P 500 and Dow futures down 1.7 percent, Nasdaq futures down 2 percent",False
UNICEF confirms severe malnutrition in Syria's besieged Madaya ,False
"China seeks investment for disputed islands, to launch flights ",False
The next NFL drama: Rams and Chargers negotiate to share L.A. stadium  ,False
"Asia stocks hit three and half year lows as oil, China worries take toll ",False
Sacramento man indicted for lying about assisting militant group ,False
GE to sell appliances business to Haier for $5.4 billion  ,False
"Indonesia arrests three after attack, search on for more jihadis  ",False
Funding lifts Uber China unit's valuation to $8 billion but profits absent  ,False
"Asia stocks hit 3-1/2-year lows as oil, China worries take toll  ",False
"Friendly no more: Trump, Cruz erupt in bitter fight at Republican debate  ",False
U.S. justices consider taking Obama appeal on immigration action ,False
Amazon expands logistics reach with move into ocean shipping  ,False
 China buys first U.S. crude cargo since end of export ban - source  ,False
"Buffett expands oil bet, buys more Phillips 66  ",False
 Jeb Bush went toe to toe with Trump over his desire to ban all Muslims from the U.S.  ,False
"Singer Celine Dion's husband, René Angélil, dies after cancer battle  ",False
Chicago releases videos of police shooting of black teen ,False
Indonesia says attack underlines emergence of Islamic State threat ,False
GOPdebate: Question about Hillary Clinton as an 'enabler of sexual misconduct' draws huge social backlash. ,False
Candidates have taken the stage for the GOPdebate. Live coverage here ,False
Winners of $1.6 billion Powerball jackpot still officially unknown ,False
"Trump, Cruz tensions may provide liveliest Republican debate yet ",False
Planned Parenthood files U.S. lawsuit against group behind secret videos ,False
"René Angélil, husband of singer Celine Dion, dies at the age of 73:  ",False
"Celine Dion's husband, René Angélil, dies after battle with cancer ",False
" There are another 34 detainees at Guantanamo Bay approved for transfer, need 'right place, right conditions': White House",False
Judge rules video of Chicago police shooting can be released:  ,False
"Pentagon says U.S. sailors held by Iran had made ""navigational error"" into Iranian waters:  ",False
Twitter reacts to lack of diversity in Oscars Nominations with #OscarsSoWhite:  ,False
Planned Parenthood files lawsuit against group behind secret videos ,False
"Twitter reacts to news of film villain, fan hero Alan Rickman's death:  ",False
 Planned Parenthood files federal lawsuit against people behind video campaign,False
How an Indonesian cafe owner turned toward jihad:  ,False
Nigeria to launch new investigation of 2014 kidnap of Chibok girls by Boko Haram:  ,False
Actors of color were shut out from Oscar Nominations for the second straight year:  ,False
"Lucky Powerball winners are in Tennessee, California and Florida:  ",False
Nigeria to launch new investigation of 2014 kidnap of Chibok girls ,False
 Image captures first look at Islamic State Jakarta gunman.  ,False
 Nigeria's president orders investigation into kidnap of 219 schoolgirls by Boko Haram in 2014: statement,False
"Police say Jakarta attack mastermind wanted to be Southeast Asia ""leader"" of Islamic State:  ",False
U.S. sends 10 Yemeni Guantanamo detainees to Oman:  ,False
Powerball jackpot to be split between holders of three tickets sold in three states:  ,False
"Behind Islamic State attack on Indonesia, homegrown jihadi intellectual Bahrun Naim:  ",False
#OscarsSoWhite quickly revived on Twitter following Oscar nominations:  ,False
Islamic State attacks Jakarta in first strike at Indonesia:  ,False
"Anxious phone calls, tense moments before Iran's Supreme Leader okayed sailors' release:  ",False
The brazenness of the Jakarta attacks suggest a new brand of militancy in Indonesia:  ,False
Germany offers cash reward for leads on sex attacks in Cologne ,False
A look back at the life and career of Britsh actor Alan Rickman:  ,False
 Islamic State officially claims Jakarta attacks: statement,False
Indonesia blames Islamic State for attack by suicide bombers and gunmen in Jakarta:  ,False
 New explosions heard in central Jakarta: Kompas TV,False
Watch the Oscar nomination announcements,False
"First UK rate rise call pushed to third quarter, EU future economic concern - Reuters  ",False
Oil price plunge throws share markets and heavily commodity-dependent currencies a beating:  ,False
 Bank of England policymakers vote 8-1 to hold rates at 0.5 percent,False
"Israel sees Palestinian attacks 'waning', one killed in West Bank ",False
 Jakarta police chief says Islamic State ‘definitely’ behind attack. More:  ,False
Seven people detained in connection with Istanbul bombing: Turkish minister ,False
Winning numbers selected in U.S. Powerball lottery drawing  ,False
"Truck bomb attack by Kurdish militants kills 6, wounds 39 in southeast Turkey ",False
"Four suspected attackers dead in Jakarta, area being secured: police:  ",False
Fate of Florida death row inmates in limbo after U.S. Supreme Court ruling  ,False
"Blasts in Indonesian capital, at least six dead -  ",False
Winning $1.6 billion Powerball tickets sold in three states: lottery officials  ,False
Asian shares skid as Brent crude plumbs 12-year lows  ,False
California lottery says it has a Powerball winner  ,False
"Accused Colorado clinic shooter intends to plead guilty, expects execution: report ",False
Obama to offer in budget to extend deadline for Medicaid expansion ,False
California lottery says it has a winner in $1.6 billion Powerball jackpot ,False
"GE moving headquarters to Boston for tech talent, tax cut  ",False
"Blasts, gunfight in Indonesian capital, at least three dead ",False
"U.S. shares tumble, Brent crude slips below $30  ",False
Hollywood's Sean Penn lied about 'Chapo' trafficking claim: lawyer  ,False
Iran frees U.S. sailors with start of nuclear deal in sight ,False
"South Korea, China defense officials to discuss North Korea test: Yonhap ",False
Bid to mine more coal on U.S. federal lands tests Obama's green agenda ,False
Legionnaires' spike in Michigan county dealing with water crisis:  ,False
"In 'red state' tour, Obama talks with worried Nebraska mom ",False
"U.S. targets money laundering in all-cash home sales in Miami, Manhattan ",False
"Finland's ""Soldiers of Odin"" blame ""Islamist intruders"" for increase in crime:  ",False
"Donald Trump was not in the room during the SOTU, but he was a looming presence:  ",False
Steven Avery of Making a Murderer case wants out on bond:  ,False
Judge leaning toward sealing some evidence in the Cosby sex suit:  ,False
The St. Louis Rams are headed to Los Angeles: ,False
"Who are Finland's ""Soldiers of Odin""?  ",False
GE to move headquarters to Boston from Connecticut ,False
"""El Chapo's"" lawyer has a thing or two to say about that interview with Sean Penn:  ",False
Powerball mania takes over Twitter:  ,False
Iran frees U.S. sailors swiftly as diplomacy smoothes waters:  ,False
 Istanbul suicide bomber entered Turkey as a migrant: Turkish PM,False
 Four people detained in connection with Istanbul bombing: Turkish PM,False
China arrests its most prominent woman rights lawyer for subversion:  ,False
 El Chapo lawyer says Sean Penn should testify about his Rolling Stone article.,False
 Kerry thanks Iran for cooperation in release of 10 Navy sailors. ,False
 Kim Davis attends President Obama's final State of the Union address.  ,False
Anti-immigrant 'Soldiers of Odin' raise concern in Finland ,False
 Iran releases 10 U.S. sailors after holding them overnight.  ,False
Stock futures rise on China trade data surprise:  ,False
"Powerball hits $1.5 billion, largest-ever lottery jackpot for one winner -  ",False
Europe turns to Morocco in Paris attacks investigation ,False
Suicide bomber kills at least 15 outside Pakistan polio centre:  ,False
Iran releases U.S. sailors after brief detention:  ,False
 German foreign ministry spokeswoman says ten Germans were killed in Istanbul suicide bombing,False
Iran released U.S. sailors in international waters:  ,False
Pride in North Korea nuclear tests eroded by daily grind ,False
FIFA fires Secretary General Valcke:  ,False
 Iran's Revolutionary Guard says has released detained U.S. sailors - report,False
Moscow confirms Russians detained in Turkey over Islamic State links: RIA  ,False
Iran's Guards say U.S. sailors will probably be released: Tasnim  ,False
Belgium identifies three Paris attack plot safe houses  ,False
Turkey detains three Russians suspected of Islamic State ties after Istanbul bomb: media ,False
"China Dec. exports, imports fall much less than expected after yuan slides  ",False
Oil's slide below $30 sends shockwaves far and wide  ,False
"Iran's Revolutionary Guards question U.S. sailors, dismiss talk of prompt release  ",False
South Korea fires warning shots at suspected drone near border: media ,False
"Suspected suicide blast kills at least 14, injures 20 near Pakistan polio center ",False
Reports of U.S. sailors' prompt release is speculation: Iran's Revolutionary Guards ,False
"Iran holds 10 American sailors, U.S. expects their prompt return  ",False
Crude oil rises for first time in eight days after U.S. stocks fall  ,False
Asia stocks cheered by China trade surprise  ,False
St. Louis Rams green-lit for move to Los Angeles  ,False
South Carolina Gov. Nikki Haley's SOTU response was praised by both sides of politics. ,False
"Obama knocks Republicans for anti-Muslim rhetoric, seeks to set 2016 tone ",False
"Suicide bomber kills 10 people, mainly Germans, in Istanbul  ",False
President Obama's final State of the Union address ,False
Paul Ryan was the focus of many social media jeers during Obama's SOTU speech over a perceived lack of applause. ,False
"""Gun"" appeared only once in prepared SOTU text. Unofficial word count: 5,438 words versus 6,776 last year ",False
"U.S. House backs broader N.Korea sanctions, South Korea calls on China ",False
Obama deviated from his prepared SOTU text to insert a reference to the herion epidemic. ,False
St. Louis Rams approved for relocation to Los Angeles ,False
Watch President Obama's last State of the Union address at Reuters Live,False
The First Lady has entered the chamber. Keep up with the latest SOTU developments here: ,False
"As relations thaw, some Iranian prisoners in U.S. hope for early release:  ",False
"  NFL owners approve St. Louis Rams relocation to L.A., give San Diego Chargers option to join them.",False
"Fearing third escape, prison guards watch Mexico drug boss Chapo 24/7 ",False
Majority of Americans support next president pushing tighter gun laws ,False
"Iran holds 10 U.S. sailors, White House expects prompt return ",False
U.N. war crimes investigators gathering testimony from starving Syrian town ,False
Iran says it will return U.S. Navy sailors early Wednesday morning Gulf time: U.S. official  ,False
